date,hour_start,price_sterling,price_dollar,notes
16/07/2017,12,46,60.26,
16/07/2017,13,29.09,38.1079,
16/07/2017,14,25.14,32.9334,
16/07/2017,15,28.13,36.8503,
16/07/2017,16,32.16,42.1296,
16/07/2017,17,40.9,53.579,
16/07/2017,18,49,64.19,
16/07/2017,19,52.82,69.1942,
16/07/2017,20,51.97,68.0807,
16/07/2017,21,55.97,73.3207,
16/07/2017,22,38.82,50.8542,
17/07/2017,23,37.73,49.4263,
17/07/2017,0,33.13,43.4003,
17/07/2017,1,26.71,34.9901,
17/07/2017,2,25.11,32.8941,
17/07/2017,3,25.26,33.0906,
17/07/2017,4,26.42,34.6102,
17/07/2017,5,31.01,40.6231,
17/07/2017,6,34.64,45.3784,
17/07/2017,7,38.09,49.8979,
17/07/2017,8,38.53,50.4743,
17/07/2017,9,38.62,50.5922,
17/07/2017,10,38.94,51.0114,
17/07/2017,11,37.11,48.6141,
17/07/2017,12,38.14,49.9634,
17/07/2017,13,34.63,45.3653,
17/07/2017,14,32.49,42.5619,
17/07/2017,15,32.65,42.7715,
17/07/2017,16,38.6,50.566,
17/07/2017,17,62.99,82.5169,
17/07/2017,18,75.06,98.3286,
17/07/2017,19,68.62,89.8922,
17/07/2017,20,56,73.36,
17/07/2017,21,51.27,67.1637,
17/07/2017,22,35,45.85,
18/07/2017,23,38.12,49.9372,
18/07/2017,0,31.82,41.6842,
18/07/2017,1,30,39.3,
18/07/2017,2,27.92,36.5752,
18/07/2017,3,27.36,35.8416,
18/07/2017,4,28.66,37.5446,
18/07/2017,5,32.54,42.6274,
18/07/2017,6,36.27,47.5137,
18/07/2017,7,38.74,50.7494,
18/07/2017,8,48.82,63.9542,
18/07/2017,9,47.45,62.1595,
18/07/2017,10,43.94,57.5614,
18/07/2017,11,42.11,55.1641,
18/07/2017,12,38.62,50.5922,
18/07/2017,13,34.43,45.1033,
18/07/2017,14,32.56,42.6536,
18/07/2017,15,33.36,43.7016,
18/07/2017,16,38.55,50.5005,
18/07/2017,17,41.23,54.0113,
18/07/2017,18,42,55.02,
18/07/2017,19,39.4,51.614,
18/07/2017,20,36.73,48.1163,
18/07/2017,21,36.77,48.1687,
18/07/2017,22,30.98,40.5838,
19/07/2017,23,40.01,52.4131,
19/07/2017,0,37.48,49.0988,
19/07/2017,1,27.08,35.4748,
19/07/2017,2,24.93,32.6583,
19/07/2017,3,25.01,32.7631,
19/07/2017,4,26.24,34.3744,
19/07/2017,5,30.86,40.4266,
19/07/2017,6,37.45,49.0595,
19/07/2017,7,34.38,45.0378,
19/07/2017,8,36.99,48.4569,
19/07/2017,9,39.57,51.8367,
19/07/2017,10,39.94,52.3214,
19/07/2017,11,44.82,58.7142,
19/07/2017,12,39.82,52.1642,
19/07/2017,13,35,45.85,
19/07/2017,14,33.3,43.623,
19/07/2017,15,34.74,45.5094,
19/07/2017,16,47.88,62.7228,
19/07/2017,17,49,64.19,
19/07/2017,18,48.89,64.0459,
19/07/2017,19,48.01,62.8931,
19/07/2017,20,42,55.02,
19/07/2017,21,48,62.88,
19/07/2017,22,34.42,45.0902,
20/07/2017,23,39.04,51.1424,
20/07/2017,0,31.19,40.8589,
20/07/2017,1,27,35.37,
20/07/2017,2,25.93,33.9683,
20/07/2017,3,26.01,34.0731,
20/07/2017,4,27.32,35.7892,
20/07/2017,5,30.81,40.3611,
20/07/2017,6,37.51,49.1381,
20/07/2017,7,37.9,49.649,
20/07/2017,8,45.98,60.2338,
20/07/2017,9,50,65.5,
20/07/2017,10,46.94,61.4914,
20/07/2017,11,46.66,61.1246,
20/07/2017,12,35,45.85,
20/07/2017,13,33.42,43.7802,
20/07/2017,14,32.6,42.706,
20/07/2017,15,31.45,41.1995,
20/07/2017,16,42.08,55.1248,
20/07/2017,17,49.82,65.2642,
20/07/2017,18,49.82,65.2642,
20/07/2017,19,50,65.5,
20/07/2017,20,40,52.4,
20/07/2017,21,38.06,49.8586,
20/07/2017,22,34.04,44.5924,
21/07/2017,23,49.94,65.4214,
21/07/2017,0,44.21,57.9151,
21/07/2017,1,34.97,45.8107,
21/07/2017,2,29.57,38.7367,
21/07/2017,3,25,32.75,
21/07/2017,4,27.42,35.9202,
21/07/2017,5,32.3,42.313,
21/07/2017,6,36.48,47.7888,
21/07/2017,7,38.25,50.1075,
21/07/2017,8,49.74,65.1594,
21/07/2017,9,55.1,72.181,
21/07/2017,10,47.75,62.5525,
21/07/2017,11,41.07,53.8017,
21/07/2017,12,37.7,49.387,
21/07/2017,13,33.19,43.4789,
21/07/2017,14,33.2,43.492,
21/07/2017,15,32.11,42.0641,
21/07/2017,16,39,51.09,
21/07/2017,17,49.74,65.1594,
21/07/2017,18,47.98,62.8538,
21/07/2017,19,44.99,58.9369,
21/07/2017,20,37.1,48.601,
21/07/2017,21,37.84,49.5704,
21/07/2017,22,34.66,45.4046,
22/07/2017,23,42,55.02,
22/07/2017,0,36.55,47.8805,
22/07/2017,1,33.91,44.4221,
22/07/2017,2,28.53,37.3743,
22/07/2017,3,27,35.37,
22/07/2017,4,27,35.37,
22/07/2017,5,27.55,36.0905,
22/07/2017,6,32.54,42.6274,
22/07/2017,7,32.03,41.9593,
22/07/2017,8,37.01,48.4831,
22/07/2017,9,47.1,61.701,
22/07/2017,10,52,68.12,
22/07/2017,11,49,64.19,
22/07/2017,12,42,55.02,
22/07/2017,13,32.82,42.9942,
22/07/2017,14,31,40.61,
22/07/2017,15,30.11,39.4441,
22/07/2017,16,39,51.09,
22/07/2017,17,50.13,65.6703,
22/07/2017,18,60.55,79.3205,
22/07/2017,19,59,77.29,
22/07/2017,20,47.31,61.9761,
22/07/2017,21,44.82,58.7142,
22/07/2017,22,38,49.78,
23/07/2017,23,47,61.57,
23/07/2017,0,41.99,55.0069,
23/07/2017,1,39.94,52.3214,
23/07/2017,2,36.46,47.7626,
23/07/2017,3,35.05,45.9155,
23/07/2017,4,34.94,45.7714,
23/07/2017,5,34.62,45.3522,
23/07/2017,6,36,47.16,
23/07/2017,7,26.11,34.2041,
23/07/2017,8,27.78,36.3918,
23/07/2017,9,33.62,44.0422,
23/07/2017,10,44.1,57.771,
23/07/2017,11,41.1,53.841,
23/07/2017,12,49.4,64.714,
23/07/2017,13,38.41,50.3171,
23/07/2017,14,32.94,43.1514,
23/07/2017,15,32.94,43.1514,
23/07/2017,16,51.17,67.0327,
23/07/2017,17,49.32,64.6092,
23/07/2017,18,50,65.5,
23/07/2017,19,51.21,67.0851,
23/07/2017,20,49,64.19,
23/07/2017,21,50.65,66.3515,
23/07/2017,22,36.87,48.2997,
24/07/2017,23,36.97,48.4307,
24/07/2017,0,32.98,43.2038,
24/07/2017,1,30.28,39.6668,
24/07/2017,2,28.76,37.6756,
24/07/2017,3,28.01,36.6931,
24/07/2017,4,30.56,40.0336,
24/07/2017,5,32.38,42.4178,
24/07/2017,6,40.91,53.5921,
24/07/2017,7,37.9,49.649,
24/07/2017,8,44.66,58.5046,
24/07/2017,9,44.86,58.7666,
24/07/2017,10,44.23,57.9413,
24/07/2017,11,43.03,56.3693,
24/07/2017,12,44.81,58.7011,
24/07/2017,13,39.16,51.2996,
24/07/2017,14,37.91,49.6621,
24/07/2017,15,36.3,47.553,
24/07/2017,16,39.82,52.1642,
24/07/2017,17,56.93,74.5783,
24/07/2017,18,52.97,69.3907,
24/07/2017,19,52.91,69.3121,
24/07/2017,20,38,49.78,
24/07/2017,21,45.04,59.0024,
24/07/2017,22,33.71,44.1601,
25/07/2017,23,37.99,49.7669,
25/07/2017,0,31.91,41.8021,
25/07/2017,1,30.94,40.5314,
25/07/2017,2,27.99,36.6669,
25/07/2017,3,27.82,36.4442,
25/07/2017,4,30.08,39.4048,
25/07/2017,5,30.04,39.3524,
25/07/2017,6,36.44,47.7364,
25/07/2017,7,36.1,47.291,
25/07/2017,8,45,58.95,
25/07/2017,9,49,64.19,
25/07/2017,10,49,64.19,
25/07/2017,11,45.9,60.129,
25/07/2017,12,46.91,61.4521,
25/07/2017,13,36,47.16,
25/07/2017,14,35.23,46.1513,
25/07/2017,15,38.53,50.4743,
25/07/2017,16,57.9,75.849,
25/07/2017,17,69,90.39,
25/07/2017,18,78.36,102.6516,
25/07/2017,19,61.95,81.1545,
25/07/2017,20,48.55,63.6005,
25/07/2017,21,52.11,68.2641,
25/07/2017,22,35.47,46.4657,
26/07/2017,23,40.51,53.0681,
26/07/2017,0,38,49.78,
26/07/2017,1,35.28,46.2168,
26/07/2017,2,30.11,39.4441,
26/07/2017,3,28.96,37.9376,
26/07/2017,4,25.81,33.8111,
26/07/2017,5,27.36,35.8416,
26/07/2017,6,34.93,45.7583,
26/07/2017,7,34.84,45.6404,
26/07/2017,8,50,65.5,
26/07/2017,9,53,69.43,
26/07/2017,10,50,65.5,
26/07/2017,11,44.5,58.295,
26/07/2017,12,39.7,52.007,
26/07/2017,13,33.95,44.4745,
26/07/2017,14,32.61,42.7191,
26/07/2017,15,32.42,42.4702,
26/07/2017,16,41.5,54.365,
26/07/2017,17,50,65.5,
26/07/2017,18,48.11,63.0241,
26/07/2017,19,43,56.33,
26/07/2017,20,37.91,49.6621,
26/07/2017,21,38.92,50.9852,
26/07/2017,22,33.52,43.9112,
27/07/2017,23,38.18,50.0158,
27/07/2017,0,37.95,49.7145,
27/07/2017,1,31.92,41.8152,
27/07/2017,2,25.11,32.8941,
27/07/2017,3,24.99,32.7369,
27/07/2017,4,28.5,37.335,
27/07/2017,5,31.52,41.2912,
27/07/2017,6,36.97,48.4307,
27/07/2017,7,34.97,45.8107,
27/07/2017,8,51.92,68.0152,
27/07/2017,9,54.94,71.9714,
27/07/2017,10,48,62.88,
27/07/2017,11,47.44,62.1464,
27/07/2017,12,44.18,57.8758,
27/07/2017,13,34,44.54,
27/07/2017,14,32.17,42.1427,
27/07/2017,15,32.44,42.4964,
27/07/2017,16,40.23,52.7013,
27/07/2017,17,49.08,64.2948,
27/07/2017,18,49.44,64.7664,
27/07/2017,19,47.55,62.2905,
27/07/2017,20,36,47.16,
27/07/2017,21,38.99,51.0769,
27/07/2017,22,33.93,44.4483,
28/07/2017,23,43.01,56.3431,
28/07/2017,0,39,51.09,
28/07/2017,1,28.93,37.8983,
28/07/2017,2,24.64,32.2784,
28/07/2017,3,24.09,31.5579,
28/07/2017,4,25.09,32.8679,
28/07/2017,5,29.33,38.4223,
28/07/2017,6,34.94,45.7714,
28/07/2017,7,35.42,46.4002,
28/07/2017,8,39.96,52.3476,
28/07/2017,9,42.74,55.9894,
28/07/2017,10,42.21,55.2951,
28/07/2017,11,40.55,53.1205,
28/07/2017,12,42.26,55.3606,
28/07/2017,13,37.77,49.4787,
28/07/2017,14,36.05,47.2255,
28/07/2017,15,35.4,46.374,
28/07/2017,16,44.59,58.4129,
28/07/2017,17,54.96,71.9976,
28/07/2017,18,54.91,71.9321,
28/07/2017,19,44.87,58.7797,
28/07/2017,20,40,52.4,
28/07/2017,21,40.55,53.1205,
28/07/2017,22,34.95,45.7845,
29/07/2017,23,45,58.95,
29/07/2017,0,38,49.78,
29/07/2017,1,39,51.09,
29/07/2017,2,20,26.2,
29/07/2017,3,15,19.65,
29/07/2017,4,14.99,19.6369,
29/07/2017,5,14.99,19.6369,
29/07/2017,6,24.9,32.619,
29/07/2017,7,25,32.75,
29/07/2017,8,30.87,40.4397,
29/07/2017,9,45,58.95,
29/07/2017,10,43.91,57.5221,
29/07/2017,11,41.48,54.3388,
29/07/2017,12,36.73,48.1163,
29/07/2017,13,33.55,43.9505,
29/07/2017,14,32.04,41.9724,
29/07/2017,15,32.68,42.8108,
29/07/2017,16,32.67,42.7977,
29/07/2017,17,51,66.81,
29/07/2017,18,56.06,73.4386,
29/07/2017,19,56.95,74.6045,
29/07/2017,20,54.67,71.6177,
29/07/2017,21,56.98,74.6438,
29/07/2017,22,42.01,55.0331,
30/07/2017,23,52,68.12,
30/07/2017,0,45.92,60.1552,
30/07/2017,1,41.09,53.8279,
30/07/2017,2,36.88,48.3128,
30/07/2017,3,29.96,39.2476,
30/07/2017,4,29.91,39.1821,
30/07/2017,5,27.96,36.6276,
30/07/2017,6,24,31.44,
30/07/2017,7,28.99,37.9769,
30/07/2017,8,30.99,40.5969,
30/07/2017,9,39.5,51.745,
30/07/2017,10,44,57.64,
30/07/2017,11,39.96,52.3476,
30/07/2017,12,42.27,55.3737,
30/07/2017,13,34.99,45.8369,
30/07/2017,14,30.99,40.5969,
30/07/2017,15,30.98,40.5838,
30/07/2017,16,30.98,40.5838,
30/07/2017,17,41.1,53.841,
30/07/2017,18,50,65.5,
30/07/2017,19,50.44,66.0764,
30/07/2017,20,51.95,68.0545,
30/07/2017,21,54.42,71.2902,
30/07/2017,22,39.55,51.8105,
31/07/2017,23,44.42,58.1902,
31/07/2017,0,30.2,39.562,
31/07/2017,1,31.91,41.8021,
31/07/2017,2,29.8,39.038,
31/07/2017,3,27,35.37,
31/07/2017,4,27,35.37,
31/07/2017,5,30.95,40.5445,
31/07/2017,6,41.97,54.9807,
31/07/2017,7,33.76,44.2256,
31/07/2017,8,42.08,55.1248,
31/07/2017,9,51.55,67.5305,
31/07/2017,10,42.31,55.4261,
31/07/2017,11,42.01,55.0331,
31/07/2017,12,41.54,54.4174,
31/07/2017,13,33,43.23,
31/07/2017,14,31.04,40.6624,
31/07/2017,15,31.04,40.6624,
31/07/2017,16,35.8,46.898,
31/07/2017,17,51.56,67.5436,
31/07/2017,18,55.8,73.098,
31/07/2017,19,53.99,70.7269,
31/07/2017,20,46.2,60.522,
31/07/2017,21,49,64.19,
31/07/2017,22,38.8,50.828,
01/08/2017,23,43.91,57.5221,
01/08/2017,0,33.82,44.3042,
01/08/2017,1,33.23,43.5313,
01/08/2017,2,31.95,41.8545,
01/08/2017,3,32.47,42.5357,
01/08/2017,4,33.08,43.3348,
01/08/2017,5,33.52,43.9112,
01/08/2017,6,38.01,49.7931,
01/08/2017,7,35.95,47.0945,
01/08/2017,8,56.65,74.2115,
01/08/2017,9,53.04,69.4824,
01/08/2017,10,48.34,63.3254,
01/08/2017,11,45.62,59.7622,
01/08/2017,12,38.99,51.0769,
01/08/2017,13,34.54,45.2474,
01/08/2017,14,34.03,44.5793,
01/08/2017,15,34.01,44.5531,
01/08/2017,16,45,58.95,
01/08/2017,17,56.93,74.5783,
01/08/2017,18,60,78.6,
01/08/2017,19,53.05,69.4955,
01/08/2017,20,46.1,60.391,
01/08/2017,21,41.96,54.9676,
01/08/2017,22,34.52,45.2212,
02/08/2017,23,40.02,52.4262,
02/08/2017,0,33,43.23,
02/08/2017,1,32.09,42.0379,
02/08/2017,2,29.96,39.2476,
02/08/2017,3,29.98,39.2738,
02/08/2017,4,29.95,39.2345,
02/08/2017,5,29.99,39.2869,
02/08/2017,6,35.01,45.8631,
02/08/2017,7,33.66,44.0946,
02/08/2017,8,49.84,65.2904,
02/08/2017,9,63.32,82.9492,
02/08/2017,10,55,72.05,
02/08/2017,11,50,65.5,
02/08/2017,12,44.38,58.1378,
02/08/2017,13,33.08,43.3348,
02/08/2017,14,33.51,43.8981,
02/08/2017,15,34.54,45.2474,
02/08/2017,16,44.67,58.5177,
02/08/2017,17,46,60.26,
02/08/2017,18,46,60.26,
02/08/2017,19,51.54,67.5174,
02/08/2017,20,35,45.85,
02/08/2017,21,35.93,47.0683,
02/08/2017,22,32.81,42.9811,
03/08/2017,23,45,58.95,
03/08/2017,0,34.99,45.8369,
03/08/2017,1,29.97,39.2607,
03/08/2017,2,27.74,36.3394,
03/08/2017,3,26.48,34.6888,
03/08/2017,4,26.49,34.7019,
03/08/2017,5,27.9,36.549,
03/08/2017,6,35.54,46.5574,
03/08/2017,7,33.79,44.2649,
03/08/2017,8,44.91,58.8321,
03/08/2017,9,50.01,65.5131,
03/08/2017,10,44,57.64,
03/08/2017,11,44.22,57.9282,
03/08/2017,12,38.49,50.4219,
03/08/2017,13,37,48.47,
03/08/2017,14,33.8,44.278,
03/08/2017,15,36.8,48.208,
03/08/2017,16,46.19,60.5089,
03/08/2017,17,54.38,71.2378,
03/08/2017,18,55.99,73.3469,
03/08/2017,19,49.9,65.369,
03/08/2017,20,45.52,59.6312,
03/08/2017,21,48.6,63.666,
03/08/2017,22,35,45.85,
04/08/2017,23,49.97,65.4607,
04/08/2017,0,44,57.64,
04/08/2017,1,32.23,42.2213,
04/08/2017,2,27.94,36.6014,
04/08/2017,3,24,31.44,
04/08/2017,4,22.76,29.8156,
04/08/2017,5,28.14,36.8634,
04/08/2017,6,34.96,45.7976,
04/08/2017,7,33.8,44.278,
04/08/2017,8,42.74,55.9894,
04/08/2017,9,50.68,66.3908,
04/08/2017,10,44.07,57.7317,
04/08/2017,11,40,52.4,
04/08/2017,12,38.69,50.6839,
04/08/2017,13,34.69,45.4439,
04/08/2017,14,33.41,43.7671,
04/08/2017,15,31.19,40.8589,
04/08/2017,16,33.19,43.4789,
04/08/2017,17,42.83,56.1073,
04/08/2017,18,54.28,71.1068,
04/08/2017,19,50,65.5,
04/08/2017,20,46.34,60.7054,
04/08/2017,21,50,65.5,
04/08/2017,22,37.58,49.2298,
05/08/2017,23,47.01,61.5831,
05/08/2017,0,42,55.02,
05/08/2017,1,38,49.78,
05/08/2017,2,34,44.54,
05/08/2017,3,32.48,42.5488,
05/08/2017,4,33.19,43.4789,
05/08/2017,5,32.46,42.5226,
05/08/2017,6,33.36,43.7016,
05/08/2017,7,33.94,44.4614,
05/08/2017,8,46.21,60.5351,
05/08/2017,9,50,65.5,
05/08/2017,10,46.78,61.2818,
05/08/2017,11,45.59,59.7229,
05/08/2017,12,35.88,47.0028,
05/08/2017,13,33.15,43.4265,
05/08/2017,14,29.99,39.2869,
05/08/2017,15,29.94,39.2214,
05/08/2017,16,31.45,41.1995,
05/08/2017,17,35,45.85,
05/08/2017,18,45.25,59.2775,
05/08/2017,19,52.96,69.3776,
05/08/2017,20,52.9,69.299,
05/08/2017,21,52.99,69.4169,
05/08/2017,22,47,61.57,
06/08/2017,23,48.97,64.1507,
06/08/2017,0,44.95,58.8845,
06/08/2017,1,37.44,49.0464,
06/08/2017,2,35.99,47.1469,
06/08/2017,3,34.09,44.6579,
06/08/2017,4,34,44.54,
06/08/2017,5,30.98,40.5838,
06/08/2017,6,30.98,40.5838,
06/08/2017,7,30.44,39.8764,
06/08/2017,8,37.45,49.0595,
06/08/2017,9,36.27,47.5137,
06/08/2017,10,37.99,49.7669,
06/08/2017,11,37.99,49.7669,
06/08/2017,12,39.75,52.0725,
06/08/2017,13,34.2,44.802,
06/08/2017,14,31.89,41.7759,
06/08/2017,15,31.89,41.7759,
06/08/2017,16,32.92,43.1252,
06/08/2017,17,39.17,51.3127,
06/08/2017,18,44.42,58.1902,
06/08/2017,19,51.9,67.989,
06/08/2017,20,51.97,68.0807,
06/08/2017,21,59.92,78.4952,
06/08/2017,22,36.96,48.4176,
07/08/2017,23,37.19,48.7189,
07/08/2017,0,33.05,43.2955,
07/08/2017,1,29.55,38.7105,
07/08/2017,2,27.11,35.5141,
07/08/2017,3,29.16,38.1996,
07/08/2017,4,31.94,41.8414,
07/08/2017,5,33.93,44.4483,
07/08/2017,6,42.04,55.0724,
07/08/2017,7,35.03,45.8893,
07/08/2017,8,36.91,48.3521,
07/08/2017,9,47.2,61.832,
07/08/2017,10,47.03,61.6093,
07/08/2017,11,42.09,55.1379,
07/08/2017,12,44.82,58.7142,
07/08/2017,13,45,58.95,
07/08/2017,14,42.02,55.0462,
07/08/2017,15,41.24,54.0244,
07/08/2017,16,45.95,60.1945,
07/08/2017,17,59.37,77.7747,
07/08/2017,18,65.44,85.7264,
07/08/2017,19,54.9,71.919,
07/08/2017,20,49,64.19,
07/08/2017,21,44.84,58.7404,
07/08/2017,22,34.92,45.7452,
08/08/2017,23,44.99,58.9369,
08/08/2017,0,37.8,49.518,
08/08/2017,1,35.2,46.112,
08/08/2017,2,34.55,45.2605,
08/08/2017,3,32.99,43.2169,
08/08/2017,4,33.2,43.492,
08/08/2017,5,34.75,45.5225,
08/08/2017,6,40.1,52.531,
08/08/2017,7,35.94,47.0814,
08/08/2017,8,47.04,61.6224,
08/08/2017,9,55.1,72.181,
08/08/2017,10,50.88,66.6528,
08/08/2017,11,51.8,67.858,
08/08/2017,12,51.8,67.858,
08/08/2017,13,45.4,59.474,
08/08/2017,14,41.66,54.5746,
08/08/2017,15,41.53,54.4043,
08/08/2017,16,52.61,68.9191,
08/08/2017,17,55.01,72.0631,
08/08/2017,18,57.98,75.9538,
08/08/2017,19,45.53,59.6443,
08/08/2017,20,37,48.47,
08/08/2017,21,36,47.16,
08/08/2017,22,34.42,45.0902,
09/08/2017,23,44.93,58.8583,
09/08/2017,0,37.98,49.7538,
09/08/2017,1,32.54,42.6274,
09/08/2017,2,26.56,34.7936,
09/08/2017,3,20,26.2,
09/08/2017,4,22.96,30.0776,
09/08/2017,5,26.58,34.8198,
09/08/2017,6,35.63,46.6753,
09/08/2017,7,34.92,45.7452,
09/08/2017,8,41.64,54.5484,
09/08/2017,9,46.76,61.2556,
09/08/2017,10,45.94,60.1814,
09/08/2017,11,43,56.33,
09/08/2017,12,48.87,64.0197,
09/08/2017,13,38.98,51.0638,
09/08/2017,14,35.11,45.9941,
09/08/2017,15,35,45.85,
09/08/2017,16,42.61,55.8191,
09/08/2017,17,57,74.67,
09/08/2017,18,56.92,74.5652,
09/08/2017,19,48.83,63.9673,
09/08/2017,20,45,58.95,
09/08/2017,21,39.66,51.9546,
09/08/2017,22,35.21,46.1251,
10/08/2017,23,44,57.64,
10/08/2017,0,36.2,47.422,
10/08/2017,1,35.95,47.0945,
10/08/2017,2,34.09,44.6579,
10/08/2017,3,34.07,44.6317,
10/08/2017,4,34.95,45.7845,
10/08/2017,5,37.67,49.3477,
10/08/2017,6,41.06,53.7886,
10/08/2017,7,38.03,49.8193,
10/08/2017,8,48.51,63.5481,
10/08/2017,9,48,62.88,
10/08/2017,10,45.02,58.9762,
10/08/2017,11,42.8,56.068,
10/08/2017,12,43.45,56.9195,
10/08/2017,13,40.91,53.5921,
10/08/2017,14,37.84,49.5704,
10/08/2017,15,36.4,47.684,
10/08/2017,16,45,58.95,
10/08/2017,17,61.94,81.1414,
10/08/2017,18,64.57,84.5867,
10/08/2017,19,54.79,71.7749,
10/08/2017,20,51.92,68.0152,
10/08/2017,21,48.39,63.3909,
10/08/2017,22,37,48.47,
11/08/2017,23,48.88,64.0328,
11/08/2017,0,39.12,51.2472,
11/08/2017,1,37.4,48.994,
11/08/2017,2,31.93,41.8283,
11/08/2017,3,25,32.75,
11/08/2017,4,26.12,34.2172,
11/08/2017,5,30.99,40.5969,
11/08/2017,6,36.51,47.8281,
11/08/2017,7,41.9,54.889,
11/08/2017,8,55,72.05,
11/08/2017,9,57,74.67,
11/08/2017,10,53.87,70.5697,
11/08/2017,11,47.98,62.8538,
11/08/2017,12,46.98,61.5438,
11/08/2017,13,36.33,47.5923,
11/08/2017,14,36.25,47.4875,
11/08/2017,15,35.02,45.8762,
11/08/2017,16,49,64.19,
11/08/2017,17,57.95,75.9145,
11/08/2017,18,57.96,75.9276,
11/08/2017,19,47.55,62.2905,
11/08/2017,20,41.22,53.9982,
11/08/2017,21,43,56.33,
11/08/2017,22,37.91,49.6621,
12/08/2017,23,41.94,54.9414,
12/08/2017,0,39.91,52.2821,
12/08/2017,1,36.05,47.2255,
12/08/2017,2,27.29,35.7499,
12/08/2017,3,27,35.37,
12/08/2017,4,29.91,39.1821,
12/08/2017,5,35,45.85,
12/08/2017,6,36.95,48.4045,
12/08/2017,7,36.01,47.1731,
12/08/2017,8,37.06,48.5486,
12/08/2017,9,42.44,55.5964,
12/08/2017,10,45.98,60.2338,
12/08/2017,11,45,58.95,
12/08/2017,12,40,52.4,
12/08/2017,13,37.31,48.8761,
12/08/2017,14,35,45.85,
12/08/2017,15,35,45.85,
12/08/2017,16,43.9,57.509,
12/08/2017,17,47.93,62.7883,
12/08/2017,18,55.62,72.8622,
12/08/2017,19,57.93,75.8883,
12/08/2017,20,55.62,72.8622,
12/08/2017,21,60.2,78.862,
12/08/2017,22,45.82,60.0242,
13/08/2017,23,50,65.5,
13/08/2017,0,45,58.95,
13/08/2017,1,40.2,52.662,
13/08/2017,2,37.95,49.7145,
13/08/2017,3,35.59,46.6229,
13/08/2017,4,35.65,46.7015,
13/08/2017,5,35.59,46.6229,
13/08/2017,6,35.38,46.3478,
13/08/2017,7,30,39.3,
13/08/2017,8,34,44.54,
13/08/2017,9,38.11,49.9241,
13/08/2017,10,43.52,57.0112,
13/08/2017,11,46,60.26,
13/08/2017,12,49.92,65.3952,
13/08/2017,13,48.41,63.4171,
13/08/2017,14,41.3,54.103,
13/08/2017,15,35.33,46.2823,
13/08/2017,16,47,61.57,
13/08/2017,17,53.11,69.5741,
13/08/2017,18,57.91,75.8621,
13/08/2017,19,62,81.22,
13/08/2017,20,64.17,84.0627,
13/08/2017,21,63.85,83.6435,
13/08/2017,22,47.76,62.5656,
14/08/2017,23,44.04,57.6924,
14/08/2017,0,40.97,53.6707,
14/08/2017,1,40.19,52.6489,
14/08/2017,2,35.49,46.4919,
14/08/2017,3,33.94,44.4614,
14/08/2017,4,33.92,44.4352,
14/08/2017,5,35.01,45.8631,
14/08/2017,6,35.54,46.5574,
14/08/2017,7,35.98,47.1338,
14/08/2017,8,41.6,54.496,
14/08/2017,9,47.96,62.8276,
14/08/2017,10,42.28,55.3868,
14/08/2017,11,43.16,56.5396,
14/08/2017,12,45.28,59.3168,
14/08/2017,13,36.14,47.3434,
14/08/2017,14,35.98,47.1338,
14/08/2017,15,38.24,50.0944,
14/08/2017,16,49.24,64.5044,
14/08/2017,17,60,78.6,
14/08/2017,18,61.98,81.1938,
14/08/2017,19,56.36,73.8316,
14/08/2017,20,44.82,58.7142,
14/08/2017,21,46,60.26,
14/08/2017,22,37.99,49.7669,
15/08/2017,23,40.39,52.9109,
15/08/2017,0,38,49.78,
15/08/2017,1,38.92,50.9852,
15/08/2017,2,34.04,44.5924,
15/08/2017,3,31.91,41.8021,
15/08/2017,4,31.94,41.8414,
15/08/2017,5,35.22,46.1382,
15/08/2017,6,39.09,51.2079,
15/08/2017,7,39.05,51.1555,
15/08/2017,8,59.97,78.5607,
15/08/2017,9,59.9,78.469,
15/08/2017,10,47,61.57,
15/08/2017,11,40,52.4,
15/08/2017,12,37.29,48.8499,
15/08/2017,13,35.03,45.8893,
15/08/2017,14,33.43,43.7933,
15/08/2017,15,33.81,44.2911,
15/08/2017,16,37.9,49.649,
15/08/2017,17,48.82,63.9542,
15/08/2017,18,59.99,78.5869,
15/08/2017,19,56,73.36,
15/08/2017,20,54.43,71.3033,
15/08/2017,21,52.88,69.2728,
15/08/2017,22,41,53.71,
16/08/2017,23,41.01,53.7231,
16/08/2017,0,39.77,52.0987,
16/08/2017,1,37.96,49.7276,
16/08/2017,2,34.57,45.2867,
16/08/2017,3,32.95,43.1645,
16/08/2017,4,33,43.23,
16/08/2017,5,36.22,47.4482,
16/08/2017,6,40.07,52.4917,
16/08/2017,7,44.76,58.6356,
16/08/2017,8,63.97,83.8007,
16/08/2017,9,56.49,74.0019,
16/08/2017,10,43.55,57.0505,
16/08/2017,11,36.11,47.3041,
16/08/2017,12,34.82,45.6142,
16/08/2017,13,33.54,43.9374,
16/08/2017,14,33.5,43.885,
16/08/2017,15,34.23,44.8413,
16/08/2017,16,37.52,49.1512,
16/08/2017,17,44.82,58.7142,
16/08/2017,18,52.84,69.2204,
16/08/2017,19,44.82,58.7142,
16/08/2017,20,43,56.33,
16/08/2017,21,43.02,56.3562,
16/08/2017,22,35.95,47.0945,
17/08/2017,23,38.94,51.0114,
17/08/2017,0,34.49,45.1819,
17/08/2017,1,32.44,42.4964,
17/08/2017,2,32.03,41.9593,
